"annotation_id","annotator","created_at","id","label","lead_time","text","updated_at"
434,"1","2025-08-29T10:13:53.111810Z","sms-00311","ham",6.367,"Where are the garage keys? They aren't on the bookshelf","2025-08-29T10:13:53.111828Z"
435,"1","2025-08-29T10:14:01.816121Z","sms-00312","spam",8.51,"Today is ACCEPT DAY..U Accept me as? Brother Sister Lover Dear1 Best1 Clos1 Lvblefrnd Jstfrnd Cutefrnd Lifpartnr Belovd Swtheart Bstfrnd No rply means enemy","2025-08-29T10:14:01.816138Z"
436,"1","2025-08-29T10:14:05.201881Z","sms-00313","spam",3.194,"Think ur smart ? Win £200 this week in our weekly quiz, text PLAY to 85222 now!T&Cs WinnersClub PO BOX 84, M26 3UZ. 16+. GBP1.50/week","2025-08-29T10:14:05.201899Z"
437,"1","2025-08-29T10:14:09.461352Z","sms-00314","ham",4.071,"He says he'll give me a call when his friend's got the money but that he's definitely buying before the end of the week","2025-08-29T10:14:09.461368Z"
438,"1","2025-08-29T10:14:16.559332Z","sms-00315","ham",6.905,"Hi the way I was with u 2day, is the normal way&this is the real me. UR unique&I hope I know u 4 the rest of mylife. Hope u find wot was lost.","2025-08-29T10:14:16.559350Z"
439,"1","2025-08-29T10:14:18.121933Z","sms-00316","ham",1.377,"You made my day. Do have a great day too.","2025-08-29T10:14:18.121952Z"
440,"1","2025-08-29T10:14:19.540388Z","sms-00317","ham",1.231,"K.k:)advance happy pongal.","2025-08-29T10:14:19.540405Z"
441,"1","2025-08-29T10:14:22.141565Z","sms-00318","ham",2.418,"Hmmm... Guess we can go 4 kb n power yoga... Haha, dunno we can tahan power yoga anot... Thk got lo oso, forgot liao...","2025-08-29T10:14:22.141584Z"
442,"1","2025-08-29T10:14:23.770995Z","sms-00319","ham",1.45,"Not really dude, have no friends i'm afraid :(","2025-08-29T10:14:23.771013Z"
443,"1","2025-08-29T10:14:26.376267Z","sms-00320","spam",2.406,"December only! Had your mobile 11mths+? You are entitled to update to the latest colour camera mobile for Free! Call The Mobile Update Co FREE on 08002986906","2025-08-29T10:14:26.376289Z"
444,"1","2025-08-29T10:14:27.997030Z","sms-00321","ham",1.436,"Coffee cake, i guess...","2025-08-29T10:14:27.997049Z"
445,"1","2025-08-29T10:14:29.402300Z","sms-00322","ham",1.193,"Merry Christmas to you too babe, i love ya *kisses*","2025-08-29T10:14:29.402319Z"
446,"1","2025-08-29T10:14:31.239663Z","sms-00323","ham",1.645,"Hey... Why dont we just go watch x men and have lunch... Haha ","2025-08-29T10:14:31.239685Z"
447,"1","2025-08-29T10:14:35.761929Z","sms-00324","ham",4.34,"cud u tell ppl im gona b a bit l8 cos 2 buses hav gon past cos they were full & im still waitin 4 1. Pete x","2025-08-29T10:14:35.761945Z"
448,"1","2025-08-29T10:14:40.155502Z","sms-00325","ham",4.195,"That would be great. We'll be at the Guild. Could meet on Bristol road or somewhere - will get in touch over weekend. Our plans take flight! Have a good week","2025-08-29T10:14:40.155519Z"
449,"1","2025-08-29T10:14:44.260355Z","sms-00326","ham",3.927,"No problem. How are you doing?","2025-08-29T10:14:44.260371Z"
450,"1","2025-08-29T10:14:48.466748Z","sms-00327","ham",4.017,"No calls..messages..missed calls","2025-08-29T10:14:48.466765Z"
451,"1","2025-08-29T10:14:53.257506Z","sms-00328","ham",4.596,"Hi da:)how is the todays class?","2025-08-29T10:14:53.257522Z"
452,"1","2025-08-29T10:14:56.631653Z","sms-00329","ham",3.153,"I'd say that's a good sign but, well, you know my track record at reading women","2025-08-29T10:14:56.631668Z"
453,"1","2025-08-29T10:15:00.530683Z","sms-00330","ham",3.715,"Cool, text me when you're parked","2025-08-29T10:15:00.530704Z"
454,"1","2025-08-29T10:15:03.145976Z","sms-00331","ham",2.431,"I'm reading the text i just sent you. Its meant to be a joke. So read it in that light","2025-08-29T10:15:03.145993Z"
455,"1","2025-08-29T10:15:04.677973Z","sms-00332","ham",1.341,"K.k:)apo k.good movie.","2025-08-29T10:15:04.677987Z"
456,"1","2025-08-29T10:15:06.654977Z","sms-00333","ham",1.785,"Maybe i could get book out tomo then return it immediately ..? Or something.","2025-08-29T10:15:06.654993Z"
457,"1","2025-08-29T10:15:11.223313Z","sms-00334","spam",4.386,"Call Germany for only 1 pence per minute! Call from a fixed line via access number 0844 861 85 85. No prepayment. Direct access!","2025-08-29T10:15:11.223327Z"
458,"1","2025-08-29T10:15:21.453674Z","sms-00335","ham",10.026,"Any chance you might have had with me evaporated as soon as you violated my privacy by stealing my phone number from your employer's paperwork. Not cool at all. Please do not contact me again or I will report you to your supervisor.","2025-08-29T10:15:21.453691Z"
459,"1","2025-08-29T10:15:24.759155Z","sms-00336","spam",3.1,"Valentines Day Special! Win over £1000 in our quiz and take your partner on the trip of a lifetime! Send GO to 83600 now. 150p/msg rcvd. CustCare:08718720201.","2025-08-29T10:15:24.759172Z"
460,"1","2025-08-29T10:15:26.816490Z","sms-00337","ham",1.887,"Ta-Daaaaa! I am home babe, are you still up ?","2025-08-29T10:15:26.816503Z"
461,"1","2025-08-29T10:15:30.457836Z","sms-00338","ham",3.445,"Cool. So how come you havent been wined and dined before?","2025-08-29T10:15:30.457856Z"
462,"1","2025-08-29T10:15:32.054263Z","sms-00339","ham",1.408,"Just sleeping..and surfing","2025-08-29T10:15:32.054279Z"
463,"1","2025-08-29T10:15:33.472571Z","sms-00340","ham",1.21,"Sorry, I'll call later","2025-08-29T10:15:33.472590Z"
464,"1","2025-08-29T10:15:38.143184Z","sms-00341","ham",4.482,"U calling me right? Call my hand phone...","2025-08-29T10:15:38.143202Z"
465,"1","2025-08-29T10:15:39.410848Z","sms-00342","ham",1.077,"Ok that's great thanx a lot.","2025-08-29T10:15:39.410872Z"
466,"1","2025-08-29T10:15:47.325590Z","sms-00343","ham",7.701,"I take it the post has come then! You must have 1000s of texts now! Happy reading. My one from wiv hello caroline at the end is my favourite. Bless him","2025-08-29T10:15:47.325607Z"
467,"1","2025-08-29T10:15:50.873215Z","sms-00344","ham",3.349,"Where u been hiding stranger?","2025-08-29T10:15:50.873234Z"
468,"1","2025-08-29T10:15:52.484820Z","sms-00345","ham",1.416,"Am not interested to do like that.","2025-08-29T10:15:52.484834Z"
469,"1","2025-08-29T10:15:54.079934Z","sms-00346","ham",1.4,"My sister cleared two round in birla soft yesterday.","2025-08-29T10:15:54.079950Z"
470,"1","2025-08-29T10:15:55.828135Z","sms-00347","ham",1.545,"Gudnite....tc...practice going on","2025-08-29T10:15:55.828151Z"
471,"1","2025-08-29T10:16:04.852302Z","sms-00348","ham",8.818,"Dis is yijue. I jus saw ur mail. In case huiming havent sent u my num. Dis is my num.","2025-08-29T10:16:04.852321Z"
472,"1","2025-08-29T10:16:06.655698Z","sms-00349","ham",1.588,"One small prestige problem now.","2025-08-29T10:16:06.655713Z"
473,"1","2025-08-29T10:16:11.691498Z","sms-00350","spam",4.843,"Fancy a shag? I do.Interested? sextextuk.com txt XXUK SUZY to 69876. Txts cost 1.50 per msg. TnCs on website. X","2025-08-29T10:16:11.691514Z"
474,"1","2025-08-29T10:16:14.170435Z","sms-00351","ham",2.281,"Just checking in on you. Really do miss seeing Jeremiah. Do have a great month","2025-08-29T10:16:14.170452Z"
475,"1","2025-08-29T10:16:16.852051Z","sms-00352","ham",2.49,"Nah can't help you there, I've never had an iphone","2025-08-29T10:16:16.852068Z"
476,"1","2025-08-29T10:16:20.757751Z","sms-00353","ham",3.716,"If you're not in my car in an hour and a half I'm going apeshit","2025-08-29T10:16:20.757764Z"
477,"1","2025-08-29T10:16:26.655722Z","sms-00354","ham",5.704,"TODAY is Sorry day.! If ever i was angry with you, if ever i misbehaved or hurt you? plz plz JUST SLAP URSELF Bcoz, Its ur fault, I'm basically GOOD","2025-08-29T10:16:26.655739Z"
478,"1","2025-08-29T10:16:38.761342Z","sms-00355","ham",11.899,"Yo you guys ever figure out how much we need for alcohol? Jay and I are trying to figure out how much we can safely spend on weed","2025-08-29T10:16:38.761352Z"
479,"1","2025-08-29T10:16:42.385169Z","sms-00356","ham",3.42,"&lt;#&gt; ISH MINUTES WAS 5 MINUTES AGO. WTF.","2025-08-29T10:16:42.385186Z"
480,"1","2025-08-29T10:16:55.130124Z","sms-00357","ham",12.537,"Thank You for calling.Forgot to say Happy Onam to you Sirji.I am fine here and remembered you when i met an insurance person.Meet You in Qatar Insha Allah.Rakhesh, ex Tata AIG who joined TISSCO,Tayseer.","2025-08-29T10:16:55.130140Z"
481,"1","2025-08-29T10:16:56.705502Z","sms-00358","spam",1.379,"Congratulations ur awarded 500 of CD vouchers or 125gift guaranteed & Free entry 2 100 wkly draw txt MUSIC to 87066 TnCs www.Ldew.com1win150ppmx3age16","2025-08-29T10:16:56.705519Z"
482,"1","2025-08-29T10:16:59.018268Z","sms-00359","spam",2.124,"Ur cash-balance is currently 500 pounds - to maximize ur cash-in now send CASH to 86688 only 150p/msg. CC: 08708800282 HG/Suite342/2Lands Row/W1J6HL","2025-08-29T10:16:59.018284Z"
483,"1","2025-08-29T10:17:06.919901Z","sms-00360","ham",7.682,"I'm an actor. When i work, i work in the evening and sleep late. Since i'm unemployed at the moment, i ALWAYS sleep late. When you're unemployed, every day is saturday.","2025-08-29T10:17:06.919913Z"
484,"1","2025-08-29T10:17:09.764433Z","sms-00361","ham",2.665,"Hello! Just got here, st andrews-boy its a long way! Its cold. I will keep you posted","2025-08-29T10:17:09.764447Z"
485,"1","2025-08-29T10:17:11.707992Z","sms-00362","ham",1.758,"Ha ha cool cool chikku chikku:-):-DB-)","2025-08-29T10:17:11.708011Z"
486,"1","2025-08-29T10:17:12.990580Z","sms-00363","ham",1.1,"Oh ok no prob..","2025-08-29T10:17:12.990598Z"
487,"1","2025-08-29T10:17:15.163300Z","sms-00364","ham",1.964,"Check audrey's status right now","2025-08-29T10:17:15.163316Z"
488,"1","2025-08-29T10:17:23.105204Z","sms-00365","ham",7.737,"Busy here. Trying to finish for new year. I am looking forward to finally meeting you...","2025-08-29T10:17:23.105220Z"
489,"1","2025-08-29T10:17:28.696961Z","sms-00366","ham",5.367,"Good afternoon sunshine! How dawns that day ? Are we refreshed and happy to be alive? Do we breathe in the air and smile ? I think of you, my love ... As always","2025-08-29T10:17:28.696980Z"
490,"1","2025-08-29T10:17:31.222468Z","sms-00367","ham",2.338,"Well i know Z will take care of me. So no worries.","2025-08-29T10:17:31.222486Z"
491,"1","2025-08-29T10:17:33.746498Z","sms-00368","spam",2.309,"Update_Now - Xmas Offer! Latest Motorola, SonyEricsson & Nokia & FREE Bluetooth! Double Mins & 1000 Txt on Orange. Call MobileUpd8 on 08000839402 or call2optout/F4Q=","2025-08-29T10:17:33.746519Z"
492,"1","2025-08-29T10:17:35.331160Z","sms-00369","spam",1.392,"Here is your discount code RP176781. To stop further messages reply stop. www.regalportfolio.co.uk. Customer Services 08717205546","2025-08-29T10:17:35.331177Z"
493,"1","2025-08-29T10:17:36.848251Z","sms-00370","ham",1.328,"Wat uniform? In where get?","2025-08-29T10:17:36.848269Z"
494,"1","2025-08-29T10:17:38.259238Z","sms-00371","ham",1.214,"Cool, text me when you're ready","2025-08-29T10:17:38.259254Z"
495,"1","2025-08-29T10:17:41.210868Z","sms-00372","ham",2.749,"Hello my boytoy ... Geeee I miss you already and I just woke up. I wish you were here in bed with me, cuddling me. I love you ...","2025-08-29T10:17:41.210891Z"
496,"1","2025-08-29T10:17:46.651787Z","sms-00373","ham",5.229,"I will spoil you in bed as well :)","2025-08-29T10:17:46.651810Z"
497,"1","2025-08-29T10:17:48.206705Z","sms-00374","ham",1.35,"I'm going for bath will msg you next  &lt;#&gt;  min..","2025-08-29T10:17:48.206725Z"
498,"1","2025-08-29T10:17:52.605978Z","sms-00375","ham",4.2,"I cant keep talking to people if am not sure i can pay them if they agree to price. So pls tell me what you want to really buy and how much you are willing to pay","2025-08-29T10:17:52.605995Z"
499,"1","2025-08-29T10:17:55.261292Z","sms-00376","spam",2.441,"Thanks for your Ringtone Order, Reference T91. You will be charged GBP 4 per week. You can unsubscribe at anytime by calling customer services on 09057039994","2025-08-29T10:17:55.261310Z"
500,"1","2025-08-29T10:17:56.491494Z","sms-00377","ham",1.036,"Can you say what happen","2025-08-29T10:17:56.491513Z"
501,"1","2025-08-29T10:18:01.299401Z","sms-00378","ham",4.597,"You could have seen me..i did't recognise you Face.:)","2025-08-29T10:18:01.299419Z"
502,"1","2025-08-29T10:18:09.629077Z","sms-00379","ham",8.128,"Well there's not a lot of things happening in Lindsay on New years *sighs* Some bars in Ptbo and the blue heron has something going","2025-08-29T10:18:09.629093Z"
503,"1","2025-08-29T10:18:11.985754Z","sms-00380","ham",2.135,"Keep my payasam there if rinu brings","2025-08-29T10:18:11.985774Z"
504,"1","2025-08-29T10:18:17.789956Z","sms-00381","ham",5.606,"I taught that Ranjith sir called me. So only i sms like that. Becaus hes verifying about project. Prabu told today so only pa dont mistake me..","2025-08-29T10:18:17.789975Z"
505,"1","2025-08-29T10:18:26.324118Z","sms-00382","ham",8.335,"I guess that's why you re worried. You must know that there's a way the body repairs itself. And i'm quite sure you shouldn't worry. We'll take it slow. First the tests, they will guide when your ovulation is then just relax. Nothing you've said is a reason to worry but i.ll keep on followin you up.","2025-08-29T10:18:26.324133Z"
506,"1","2025-08-29T10:18:28.182161Z","sms-00383","ham",1.644,"Yeah sure, give me a couple minutes to track down my wallet","2025-08-29T10:18:28.182179Z"
507,"1","2025-08-29T10:18:30.480644Z","sms-00384","ham",2.115,"Hey leave it. not a big deal:-) take care.","2025-08-29T10:18:30.480664Z"
508,"1","2025-08-29T10:18:32.495047Z","sms-00385","ham",1.827,"Hey i will be late ah... Meet you at 945+","2025-08-29T10:18:32.495061Z"
509,"1","2025-08-29T10:18:34.379622Z","sms-00386","spam",1.668,"Double mins and txts 4 6months FREE Bluetooth on Orange. Available on Sony, Nokia Motorola phones. Call MobileUpd8 on 08000839402 or call2optout/N9DX","2025-08-29T10:18:34.379638Z"
510,"1","2025-08-29T10:18:36.414761Z","sms-00387","ham",1.843,"It took Mr owl 3 licks","2025-08-29T10:18:36.414777Z"
511,"1","2025-08-29T10:18:39.188555Z","sms-00388","ham",2.55,"Customer place i will call you.","2025-08-29T10:18:39.188570Z"
512,"1","2025-08-29T10:18:43.680706Z","sms-00389","ham",4.283,"Mm that time you dont like fun","2025-08-29T10:18:43.680724Z"
513,"1","2025-08-29T10:18:49.735561Z","sms-00390","spam",5.855,"4mths half price Orange line rental & latest camera phones 4 FREE. Had your phone 11mths ? Call MobilesDirect free on 08000938767 to update now! or2stoptxt","2025-08-29T10:18:49.735578Z"
514,"1","2025-08-29T10:18:51.983738Z","sms-00391","ham",2.05,"Yup having my lunch buffet now.. U eat already?","2025-08-29T10:18:51.983756Z"
515,"1","2025-08-29T10:18:53.798432Z","sms-00392","ham",1.612,"Huh so late... Fr dinner?","2025-08-29T10:18:53.798449Z"
516,"1","2025-08-29T10:18:57.521612Z","sms-00393","ham",3.523,"Hey so this sat are we going for the intro pilates only? Or the kickboxing too? ","2025-08-29T10:18:57.521632Z"
517,"1","2025-08-29T10:19:00.335564Z","sms-00394","ham",2.613,"Morning only i can ok.","2025-08-29T10:19:00.335584Z"
518,"1","2025-08-29T10:19:06.251754Z","sms-00395","ham",5.711,"Yes i think so. I am in office but my lap is in room i think thats on for the last few days. I didnt shut that down","2025-08-29T10:19:06.251772Z"
519,"1","2025-08-29T10:19:08.040180Z","sms-00396","ham",1.577,"Pick you up bout 7.30ish? What time are  and that going?","2025-08-29T10:19:08.040203Z"
520,"1","2025-08-29T10:19:11.009113Z","sms-00397","ham",2.765,"From here after The performance award is calculated every two month.not for current one month period..","2025-08-29T10:19:11.009130Z"
521,"1","2025-08-29T10:19:14.379334Z","sms-00398","ham",3.175,"Was actually sleeping and still might when u call back. So a text is gr8. You rock sis. Will send u a text wen i wake.","2025-08-29T10:19:14.379351Z"
522,"1","2025-08-29T10:19:21.478467Z","sms-00399","ham",6.87,"You are always putting your business out there. You put pictures of your ass on facebook. You are one of the most open people i've ever met. Why would i think a picture of your room would hurt you, make you feel violated.","2025-08-29T10:19:21.478482Z"
523,"1","2025-08-29T10:19:28.815985Z","sms-00400","ham",7.114,"Good evening Sir, Al Salam Wahleykkum.sharing a happy news.By the grace of God, i got an offer from Tayseer,TISSCO and i joined.Hope you are fine.Inshah Allah,meet you sometime.Rakhesh,visitor from India.","2025-08-29T10:19:28.816002Z"
524,"1","2025-08-29T10:19:35.582982Z","sms-00401","ham",6.565,"Hmmm...k...but i want to change the field quickly da:-)i wanna get system administrator or network administrator..","2025-08-29T10:19:35.582997Z"
525,"1","2025-08-29T10:19:37.315041Z","sms-00402","spam",1.52,"FREE RINGTONE text FIRST to 87131 for a poly or text GET to 87131 for a true tone! Help? 0845 2814032 16 after 1st free, tones are 3x£150pw to e£nd txt stop","2025-08-29T10:19:37.315058Z"
526,"1","2025-08-29T10:19:39.901453Z","sms-00403","ham",2.378,"Dear how is chechi. Did you talk to her","2025-08-29T10:19:39.901471Z"
527,"1","2025-08-29T10:19:41.441143Z","sms-00404","ham",1.339,"The hair cream has not been shipped.","2025-08-29T10:19:41.441161Z"
528,"1","2025-08-29T10:19:44.095202Z","sms-00405","ham",2.444,"None of that's happening til you get here though","2025-08-29T10:19:44.095220Z"
529,"1","2025-08-29T10:19:47.049201Z","sms-00406","ham",2.731,"Yep, the great loxahatchee xmas tree burning of  &lt;#&gt;  starts in an hour","2025-08-29T10:19:47.049216Z"
530,"1","2025-08-29T10:19:50.709869Z","sms-00407","ham",3.469,"Haha get used to driving to usf man, I know a lot of stoners","2025-08-29T10:19:50.709888Z"
531,"1","2025-08-29T10:19:54.057811Z","sms-00408","ham",3.148,"All was well until slightly disastrous class this pm with my fav darlings! Hope day off ok. Coffee wld be good as can't stay late tomorrow. Same time + place as always?","2025-08-29T10:19:54.057828Z"
532,"1","2025-08-29T10:20:02.526310Z","sms-00409","ham",8.262,"Hello! Good week? Fancy a drink or something later?","2025-08-29T10:20:02.526326Z"
533,"1","2025-08-29T10:20:04.475833Z","sms-00410","ham",1.707,"Headin towards busetop","2025-08-29T10:20:04.475851Z"
534,"1","2025-08-29T10:20:19.008222Z","sms-00411","spam",14.31,"Message:some text missing* Sender:Name Missing* *Number Missing *Sent:Date missing *Missing U a lot thats y everything is missing sent via fullonsms.com","2025-08-29T10:20:19.008235Z"
535,"1","2025-08-29T10:20:23.837116Z","sms-00412","ham",4.609,"Come by our room at some point so we can iron out the plan for this weekend","2025-08-29T10:20:23.837134Z"
536,"1","2025-08-29T10:20:25.089364Z","sms-00413","ham",1.048,"Cos i want it to be your thing","2025-08-29T10:20:25.089383Z"
537,"1","2025-08-29T10:20:30.564011Z","sms-00414","ham",5.275,"Okies... I'll go yan jiu too... We can skip ard oso, go cine den go mrt one, blah blah blah... ","2025-08-29T10:20:30.564030Z"
538,"1","2025-08-29T10:20:32.844324Z","sms-00415","ham",2.069,"Bring home some Wendy =D","2025-08-29T10:20:32.844341Z"
539,"1","2025-08-29T10:20:34.642878Z","sms-00416","spam",1.598,"100 dating service cal;l 09064012103 box334sk38ch","2025-08-29T10:20:34.642900Z"
540,"1","2025-08-29T10:20:36.820372Z","sms-00417","ham",1.973,"Whatsup there. Dont u want to sleep","2025-08-29T10:20:36.820391Z"
541,"1","2025-08-29T10:20:39.365475Z","sms-00418","ham",2.356,"Alright i have a new goal now","2025-08-29T10:20:39.365493Z"
542,"1","2025-08-29T10:20:41.005046Z","sms-00419","spam",1.446,"FREE entry into our £250 weekly competition just text the word WIN to 80086 NOW. 18 T&C www.txttowin.co.uk","2025-08-29T10:20:41.005066Z"
543,"1","2025-08-29T10:20:42.559546Z","sms-00420","ham",1.351,"Alright, I'll head out in a few minutes, text me where to meet you","2025-08-29T10:20:42.559565Z"
544,"1","2025-08-29T10:20:44.117363Z","sms-00421","spam",1.356,"Send a logo 2 ur lover - 2 names joined by a heart. Txt LOVE NAME1 NAME2 MOBNO eg LOVE ADAM EVE 07123456789 to 87077 Yahoo! POBox36504W45WQ TxtNO 4 no ads 150p","2025-08-29T10:20:44.117380Z"
545,"1","2025-08-29T10:20:46.327222Z","sms-00422","ham",2.005,"Yes:)from last week itself i'm taking live call.","2025-08-29T10:20:46.327241Z"
546,"1","2025-08-29T10:20:50.194772Z","sms-00423","spam",3.671,"Someone has contacted our dating service and entered your phone because they fancy you! To find out who it is call from a landline 09111032124 . PoBox12n146tf150p","2025-08-29T10:20:50.194792Z"
547,"1","2025-08-29T10:20:52.560792Z","sms-00424","ham",2.15,"Siva is in hostel aha:-.","2025-08-29T10:20:52.560808Z"
548,"1","2025-08-29T10:20:54.091872Z","sms-00425","spam",1.318,"URGENT! Your Mobile number has been awarded with a £2000 prize GUARANTEED. Call 09058094455 from land line. Claim 3030. Valid 12hrs only","2025-08-29T10:20:54.091892Z"
549,"1","2025-08-29T10:21:13.909969Z","sms-00426","ham",19.564,"Send this to ur friends and receive something about ur voice..... How is my speaking expression? 1.childish 2.naughty 3.Sentiment 4.rowdy 5.ful of attitude 6.romantic 7.shy 8.Attractive 9.funny  &lt;#&gt; .irritating  &lt;#&gt; .lovable. reply me..","2025-08-29T10:21:13.909981Z"
550,"1","2025-08-29T10:21:16.488380Z","sms-00427","ham",2.35,"Ok. She'll be ok. I guess","2025-08-29T10:21:16.488395Z"
551,"1","2025-08-29T10:21:18.926977Z","sms-00428","ham",2.211,"aathi..where are you dear..","2025-08-29T10:21:18.927000Z"
552,"1","2025-08-29T10:21:21.232585Z","sms-00429","ham",2.096,"Any pain on urination any thing else?","2025-08-29T10:21:21.232601Z"
553,"1","2025-08-29T10:21:24.108998Z","sms-00430","ham",2.669,"7 at esplanade.. Do ü mind giving me a lift cos i got no car today..","2025-08-29T10:21:24.109021Z"
554,"1","2025-08-29T10:21:29.130601Z","sms-00431","ham",4.804,"I wnt to buy a BMW car urgently..its vry urgent.but hv a shortage of  &lt;#&gt; Lacs.there is no source to arng dis amt. &lt;#&gt; lacs..thats my prob","2025-08-29T10:21:29.130620Z"
555,"1","2025-08-29T10:21:30.714782Z","sms-00432","ham",1.362,"At home watching tv lor.","2025-08-29T10:21:30.714803Z"
556,"1","2025-08-29T10:21:36.297965Z","sms-00433","ham",5.366,"Does she usually take fifteen fucking minutes to respond to a yes or no question","2025-08-29T10:21:36.297978Z"
557,"1","2025-08-29T10:21:38.119591Z","sms-00434","spam",1.614,"Congrats! Nokia 3650 video camera phone is your Call 09066382422 Calls cost 150ppm Ave call 3mins vary from mobiles 16+ Close 300603 post BCM4284 Ldn WC1N3XX","2025-08-29T10:21:38.119608Z"
558,"1","2025-08-29T10:21:41.652685Z","sms-00435","ham",3.315,"Booked ticket for pongal?","2025-08-29T10:21:41.652704Z"
559,"1","2025-08-29T10:21:44.813825Z","sms-00436","ham",2.966,"You available now? I'm like right around hillsborough &amp;  &lt;#&gt; th","2025-08-29T10:21:44.813842Z"
560,"1","2025-08-29T10:21:51.002967Z","sms-00437","ham",5.971,"The message sent is askin for  &lt;#&gt; dollars. Shoul i pay  &lt;#&gt;  or  &lt;#&gt; ?","2025-08-29T10:21:51.003002Z"
561,"1","2025-08-29T10:21:53.512374Z","sms-00438","ham",2.29,"Ask g or iouri, I've told the story like ten times already","2025-08-29T10:21:53.512390Z"
562,"1","2025-08-29T10:21:56.975394Z","sms-00439","ham",3.241,"How long does applebees fucking take","2025-08-29T10:21:56.975411Z"
563,"1","2025-08-29T10:22:00.846913Z","sms-00440","ham",3.66,"Hi hope u get this txt~journey hasnt been gd,now about 50 mins late I think.","2025-08-29T10:22:00.846931Z"
564,"1","2025-08-29T10:22:03.436514Z","sms-00441","ham",2.376,"But i have to. I like to have love and arrange.","2025-08-29T10:22:03.436532Z"
565,"1","2025-08-29T10:22:06.282727Z","sms-00442","ham",2.616,"Yes..he is really great..bhaji told kallis best cricketer after sachin in world:).very tough to get out.","2025-08-29T10:22:06.282744Z"
566,"1","2025-08-29T10:22:09.250260Z","sms-00443","ham",2.755,"You were supposed to wake ME up &gt;:(","2025-08-29T10:22:09.250279Z"
567,"1","2025-08-29T10:22:11.143499Z","sms-00444","ham",1.666,"Oic... I saw him too but i tot he din c me... I found a group liao...","2025-08-29T10:22:11.143515Z"
568,"1","2025-08-29T10:22:12.807358Z","sms-00445","ham",1.468,"Sorry, I'll call later","2025-08-29T10:22:12.807379Z"
569,"1","2025-08-29T10:22:16.503233Z","sms-00446","ham",3.477,"""HEY HEY WERETHE MONKEESPEOPLE SAY WE MONKEYAROUND! HOWDY GORGEOUS, HOWU DOIN? FOUNDURSELF A JOBYET SAUSAGE?LOVE JEN XXX""","2025-08-29T10:22:16.503253Z"
570,"1","2025-08-29T10:22:24.775606Z","sms-00447","ham",8.054,"Sorry, my battery died, I can come by but I'm only getting a gram for now, where's your place?","2025-08-29T10:22:24.775622Z"
571,"1","2025-08-29T10:22:27.666903Z","sms-00448","ham",2.675,"Well done, blimey, exercise, yeah, i kinda remember wot that is, hmm. ","2025-08-29T10:22:27.666919Z"
572,"1","2025-08-29T10:22:31.041664Z","sms-00449","ham",3.166,"I wont get concentration dear you know you are my mind and everything :-)","2025-08-29T10:22:31.041680Z"
573,"1","2025-08-29T10:22:35.046632Z","sms-00450","ham",3.79,"LOL ... Have you made plans for new years?","2025-08-29T10:22:35.046651Z"
574,"1","2025-08-29T10:22:37.344157Z","sms-00451","ham",2.078,"10 min later k...","2025-08-29T10:22:37.344179Z"
575,"1","2025-08-29T10:22:40.905016Z","sms-00452","ham",3.343,"hanks lotsly!","2025-08-29T10:22:40.905032Z"
576,"1","2025-08-29T10:22:43.884799Z","sms-00453","ham",2.779,"Thanks for this hope you had a good day today","2025-08-29T10:22:43.884814Z"
577,"1","2025-08-29T10:22:48.699005Z","sms-00454","ham",4.606,"K:)k:)what are detail you want to transfer?acc no enough?","2025-08-29T10:22:48.699023Z"
578,"1","2025-08-29T10:22:55.591781Z","sms-00455","ham",6.66,"Ok i will tell her to stay out. Yeah its been tough but we are optimistic things will improve this month.","2025-08-29T10:22:55.591797Z"
579,"1","2025-08-29T10:22:57.984828Z","sms-00456","spam",2.164,"Loan for any purpose £500 - £75,000. Homeowners + Tenants welcome. Have you been previously refused? We can still help. Call Free 0800 1956669 or text back 'help'","2025-08-29T10:22:57.984837Z"
580,"1","2025-08-29T10:23:00.894204Z","sms-00457","ham",2.726,"Si si. I think ill go make those oreo truffles.","2025-08-29T10:23:00.894226Z"
581,"1","2025-08-29T10:23:09.200375Z","sms-00458","ham",8.07,"LOOK AT AMY URE A BEAUTIFUL, INTELLIGENT WOMAN AND I LIKE U A LOT. I KNOW U DONT LIKE ME LIKE THAT SO DONT WORRY.","2025-08-29T10:23:09.200393Z"
582,"1","2025-08-29T10:23:13.732839Z","sms-00459","ham",4.309,"I hope you that's the result of being consistently intelligent and kind. Start asking him about practicum links and keep your ears open and all the best. ttyl","2025-08-29T10:23:13.732860Z"
583,"1","2025-08-29T10:23:17.777827Z","sms-00460","ham",3.793,"1.20 that call cost. Which i guess isnt bad. Miss ya, need ya, want ya, love ya","2025-08-29T10:23:17.777846Z"
584,"1","2025-08-29T10:23:23.648389Z","sms-00461","ham",5.662,"Going thru a very different feeling.wavering decisions and coping up with the same is the same individual.time will heal everything i believe.","2025-08-29T10:23:23.648403Z"
585,"1","2025-08-29T10:23:28.857633Z","sms-00462","ham",4.977,"Where did u go? My phone is gonna die you have to stay in here","2025-08-29T10:23:28.857652Z"
586,"1","2025-08-29T10:23:33.900216Z","sms-00463","ham",4.819,"Great. Never been better. Each day gives even more reasons to thank God","2025-08-29T10:23:33.900230Z"
